中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:76c0:e18::26a:26,US,Los Angeles,隧道,18 ms,70 Mbps,8992 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,65 ms,337 Mbps,43212 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,67 ms,1080 Mbps,138240 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,340 Mbps,43622 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,344 Mbps,44134 kB/s
152.70.119.237,443,2a09:bac5:6444:1250::1d3:6f,US,San Jose,隧道,126 ms,45 Mbps,5801 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,18 ms,848 Mbps,108544 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,79 ms,706 Mbps,90419 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,22 ms,952 Mbps,121856 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,36 ms,548 Mbps,70144 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,39 ms,653 Mbps,83660 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,192 Mbps,24678 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,1112 Mbps,142336 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,51 ms,64 Mbps,8292 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,145 ms,132 Mbps,16896 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,36 ms,556 Mbps,71168 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,26 ms,88 Mbps,11264 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,59 ms,928 Mbps,118784 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,85 ms,443 Mbps,56729 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,121 Mbps,15564 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,545 Mbps,69836 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,141 ms,128 Mbps,16486 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,7 Mbps,904 kB/s
150.230.248.166,443,150.230.248.166,KR,Seoul,中转,239 ms,46 Mbps,5918 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,115 Mbps,14745 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,100 ms,80 Mbps,10342 kB/s
129.146.175.160,443,129.146.175.160,US,Los Angeles,中转,69 ms,320 Mbps,41062 kB/s
152.70.88.98,443,2a09:bac5:4756:1a14::299:5e,KR,Seoul,隧道,144 ms,41 Mbps,5271 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,154 ms,48 Mbps,6215 kB/s
129.146.47.72,443,104.28.205.110,US,Los Angeles,隧道,63 ms,25 Mbps,3245 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,138 ms,136 Mbps,17408 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,133 ms,139 Mbps,17817 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,134 ms,6 Mbps,867 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,133 Mbps,17100 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,64 ms,111 Mbps,14233 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,74 ms,3 Mbps,412 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,233 ms,3 Mbps,401 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,140 ms,41 Mbps,5345 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,141 ms,43 Mbps,5585 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,160 ms,102 Mbps,13107 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,128 Mbps,16384 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,143 ms,43 Mbps,5617 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,140 ms,42 Mbps,5436 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,134 ms,40 Mbps,5234 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,140 ms,40 Mbps,5128 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,144 ms,113 Mbps,14540 kB/s
207.127.94.174,443,207.127.94.174,SE,Oslo,中转,152 ms,38 Mbps,4943 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,137 ms,120 Mbps,15360 kB/s
168.138.212.87,443,168.138.212.87,JP,Tokyo,中转,177 ms,80 Mbps,10240 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,180 ms,35 Mbps,4539 kB/s
144.22.252.124,443,144.22.252.124,BR,S
