中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,19 ms,525 Mbps,67276 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,10 ms,659 Mbps,84377 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,25 ms,74 Mbps,9479 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,49 ms,456 Mbps,58470 kB/s
35.230.79.26,443,35.212.134.83,US,Seattle,隧道,53 ms,514 Mbps,65843 kB/s
35.197.23.75,443,35.212.134.83,US,Seattle,隧道,72 ms,522 Mbps,66867 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,60 ms,542 Mbps,69427 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,32 ms,619 Mbps,79257 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,28 Mbps,3613 kB/s
129.146.7.98,443,2a09:bac5:60ec:78::c:3a7,US,Los Angeles,隧道,69 ms,105 Mbps,13516 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,56 ms,366 Mbps,46899 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,62 ms,335 Mbps,42905 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,25 ms,35 Mbps,4519 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,404 Mbps,51814 kB/s
192.9.146.103,443,192.9.146.103,US,Salt Lake City,中转,56 ms,388 Mbps,49664 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,174 Mbps,22323 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,87 ms,144 Mbps,18534 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,114 ms,40 Mbps,5202 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,53 ms,454 Mbps,58163 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,106 ms,175 Mbps,22425 kB/s
158.178.153.169,443,209.177.81.218,DE,Frankfurt,隧道,119 ms,178 Mbps,22835 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,119 ms,99 Mbps,12697 kB/s
130.162.231.167,443,2a0b:21c0:100a:1b0:0:27a1:85ae:26f,DE,Frankfurt,隧道,111 ms,112 Mbps,14336 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,196 Mbps,25088 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,56 ms,448 Mbps,57344 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,265 Mbps,33996 kB/s
143.47.253.139,443,2a0b:21c0:1007:cb:0:8f09:fe25:7a5d,DE,Frankfurt,隧道,125 ms,188 Mbps,24166 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,54 ms,50 Mbps,6488 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,124 ms,260 Mbps,33382 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,149 Mbps,19148 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,113 ms,172 Mbps,22118 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,128 ms,45 Mbps,5870 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,119 ms,45 Mbps,5837 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,53 ms,464 Mbps,59392 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,107 ms,43 Mbps,5604 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,208 Mbps,26726 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,145 ms,81 Mbps,10444 kB/s
152.70.63.131,443,98.98.156.34,DE,Frankfurt,隧道,117 ms,174 Mbps,22323 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,126 ms,10 Mbps,1313 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,43 Mbps,5575 kB/s
168.138.149.17,443,168.138.149.17,BR,S
