中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,21 ms,530 Mbps,67891 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,65 ms,332 Mbps,42598 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,512 Mbps,65638 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,36 ms,663 Mbps,84889 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,45 ms,597 Mbps,76492 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,44 ms,292 Mbps,37376 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,50 ms,554 Mbps,70963 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,22 ms,651 Mbps,83353 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,36 ms,544 Mbps,69734 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,58 ms,414 Mbps,53043 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,76 ms,341 Mbps,43724 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,43 ms,734 Mbps,94003 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,1112 Mbps,142336 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,87 ms,44 Mbps,5685 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,47 ms,587 Mbps,75161 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,198 Mbps,25395 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,148 ms,167 Mbps,21401 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,172 ms,100 Mbps,12800 kB/s
193.123.39.196,443,2a0b:21c0:100a:1b6:0:a31b:282c:468c,DE,Frankfurt,隧道,155 ms,127 Mbps,16281 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,178 ms,2 Mbps,381 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,120 Mbps,15462 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,177 ms,41 Mbps,5255 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,107 ms,6 Mbps,774 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,168 ms,48 Mbps,6214 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,48 ms,388 Mbps,49664 kB/s
