中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,41 ms,1024 Mbps,131072 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,50 ms,477 Mbps,61132 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,251 Mbps,32153 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,48 ms,514 Mbps,65843 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,49 ms,367 Mbps,47001 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,44 ms,672 Mbps,86118 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,63 ms,43 Mbps,5631 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,49 ms,432 Mbps,55296 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,56 ms,488 Mbps,62464 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,436 Mbps,55808 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,379 Mbps,48537 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,166 Mbps,21299 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,52 ms,495 Mbps,63385 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,338 Mbps,43315 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,49 ms,147 Mbps,18841 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,109 ms,193 Mbps,24780 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,132 Mbps,16998 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,7 Mbps,965 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,132 ms,207 Mbps,26521 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,106 Mbps,13619 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,58 ms,375 Mbps,48025 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,486 Mbps,62259 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,158 Mbps,20275 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,174 ms,92 Mbps,11776 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,155 ms,176 Mbps,22630 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,51 ms,543 Mbps,69529 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,110 ms,47 Mbps,6056 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,17 ms,77 Mbps,9902 kB/s
143.47.225.238,443,2a0b:21c0:1007:1c7:0:5e51:a360:e66,DE,Frankfurt,隧道,110 ms,160 Mbps,20582 kB/s
152.67.149.10,443,2606:f240:f00:a683:0:da42:8f6e:dade,US,Frankfurt,隧道,108 ms,202 Mbps,25907 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,51 ms,360 Mbps,46080 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,50 ms,451 Mbps,57753 kB/s
129.146.168.102,443,104.28.205.111,US,Los Angeles,隧道,57 ms,33 Mbps,4259 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,193 ms,92 Mbps,11776 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,176 ms,92 Mbps,11878 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,124 ms,41 Mbps,5351 kB/s
144.21.33.173,443,2a0b:21c0:1007:1c9:0:c349:7923:a7ec,DE,Frankfurt,隧道,113 ms,168 Mbps,21606 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,175 ms,37 Mbps,4768 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,129 ms,3 Mbps,413 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,253 ms,53 Mbps,6821 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,118 ms,43 Mbps,5570 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,132 ms,24 Mbps,3139 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,165 ms,139 Mbps,17817 kB/s
