中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,232 Mbps,29798 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,380 Mbps,48640 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,952 Mbps,121856 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,417 Mbps,53452 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,57 ms,416 Mbps,53248 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,51 ms,431 Mbps,55193 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,609 Mbps,78028 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,72 ms,70 Mbps,9085 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,77 Mbps,9927 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,424 Mbps,54374 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,79 ms,0 Mbps,76 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,55 ms,7 Mbps,1019 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,160 Mbps,20582 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,370 Mbps,47411 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,52 ms,436 Mbps,55808 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,48 Mbps,6192 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,98 ms,380 Mbps,48742 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,81 ms,28 Mbps,3614 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,27 ms,30 Mbps,3877 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::1bd:110,US,Los Angeles,隧道,52 ms,50 Mbps,6420 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,345 Mbps,44236 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,43 Mbps,5512 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,176 Mbps,22528 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,139 ms,195 Mbps,24985 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,154 ms,25 Mbps,3237 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,90 ms,114 Mbps,14643 kB/s
138.2.152.75,443,2a0b:21c0:1007:1cb:0:296:6b4d:f242,DE,Frankfurt,隧道,111 ms,160 Mbps,20480 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,156 Mbps,19968 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,109 ms,75 Mbps,9626 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,111 ms,177 Mbps,22732 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,57 ms,169 Mbps,21708 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,55 ms,27 Mbps,3466 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,101 ms,195 Mbps,24985 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,145 ms,181 Mbps,23244 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,170 ms,97 Mbps,12492 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,147 ms,47 Mbps,6084 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,114 ms,46 Mbps,6011 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,38 ms,36 Mbps,4662 kB/s
144.22.252.124,443,144.22.252.124,BR,S
