中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ef:183c::26a:85,US,Los Angeles,隧道,86 ms,63 Mbps,8149 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,8 ms,77 Mbps,9941 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,48 ms,556 Mbps,71270 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,484 Mbps,62054 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,262 Mbps,33587 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,246 Mbps,31539 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,76 ms,258 Mbps,33075 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,259 Mbps,33177 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,26 ms,71 Mbps,9106 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,84 ms,317 Mbps,40652 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,80 ms,335 Mbps,42905 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,74 ms,267 Mbps,34201 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,414 Mbps,53043 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,71 ms,366 Mbps,46899 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,81 ms,297 Mbps,38092 kB/s
141.144.207.131,443,98.98.156.6,DE,Frankfurt,隧道,95 ms,244 Mbps,31334 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,94 ms,15 Mbps,2021 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,88 ms,228 Mbps,29184 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,214 Mbps,27443 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,50 ms,27 Mbps,3577 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,133 Mbps,17100 kB/s
130.61.23.77,443,130.61.23.77,190 Mbps,24371 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,93 ms,164 Mbps,21094 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:1b6d:b0e2:ae9,DE,Frankfurt,隧道,119 ms,204 Mbps,26112 kB/s
158.101.209.113,443,2a0b:21c0:1007:cb:0:68e2:36ac:5842,DE,Frankfurt,隧道,89 ms,239 Mbps,30617 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,110 ms,26 Mbps,3400 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,30 ms,1 Mbps,255 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,77 ms,128 Mbps,16384 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,90 ms,204 Mbps,26112 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,48 ms,59 Mbps,7662 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,117 ms,45 Mbps,5765 kB/s
152.70.56.130,443,2606:f240:f00:6acf:0:5775:b81b:54e9,US,Frankfurt,隧道,111 ms,229 Mbps,29388 kB/s
144.22.252.124,443,144.22.252.124,BR,S
