中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,292 Mbps,37478 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,421 Mbps,53964 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,37 ms,79 Mbps,10137 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,5 ms,663 Mbps,84889 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,7 ms,62 Mbps,7945 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,22 ms,872 Mbps,111616 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,15 ms,758 Mbps,97075 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,27 ms,904 Mbps,115712 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,,San Jose,隧道,0 ms,1328 Mbps,169984 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,21 ms,1496 Mbps,191488 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,47 ms,618 Mbps,79155 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,79 ms,70 Mbps,9048 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,34 ms,2336 Mbps,299008 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,3 ms,691 Mbps,88473 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,56 ms,912 Mbps,116736 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,76 ms,143 Mbps,18329 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,154 ms,376 Mbps,48128 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,26 ms,1 Mbps,198 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,17 ms,386 Mbps,49459 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,128 ms,379 Mbps,48537 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,186 Mbps,23859 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::4:332,US,San Jose,隧道,43 ms,85 Mbps,10956 kB/s
129.153.126.67,443,2a09:bac1:76a0:e18::26a:a9,US,Los Angeles,隧道,18 ms,40 Mbps,5137 kB/s
193.122.197.111,443,193.122.197.111,,colo.txt:Ashburn,中转,0 ms,268 Mbps,34406 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,103 Mbps,13209 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,340 Mbps,43622 kB/s
150.136.169.72,443,150.136.169.72,US,Ashburn,中转,95 ms,208 Mbps,26726 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,38 Mbps,4897 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,125 Mbps,16076 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,155 ms,45 Mbps,5827 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,128 ms,49 Mbps,6301 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,155 ms,45 Mbps,5778 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,71 ms,51 Mbps,6582 kB/s
130.61.23.77,443,130.61.23.77,117 Mbps,15052 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
64.110.103.69,443,64.110.103.69,43 Mbps,5623 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,131 ms,137 Mbps,17612 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,155 ms,109 Mbps,14028 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,113 Mbps,14540 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,119 Mbps,15257 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,266 Mbps,34099 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,390 kB/s
132.226.6.125,443,132.226.6.125,JP,Tokyo,中转,150 ms,37 Mbps,4824 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,153 ms,40 Mbps,5210 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,140 ms,132 Mbps,16998 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,150 ms,39 Mbps,5083 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,149 ms,41 Mbps,5265 kB/s
