中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,69 ms,34 Mbps,4423 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,25 ms,546 Mbps,69939 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,101 ms,244 Mbps,31334 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,542 Mbps,69427 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,251 Mbps,32153 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,72 ms,1 Mbps,192 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,228 Mbps,29184 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,79 ms,260 Mbps,33382 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,162 Mbps,20787 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,71 ms,340 Mbps,43520 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,255 Mbps,32665 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,348 Mbps,44544 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,19 ms,64 Mbps,8213 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,24 ms,682 Mbps,87347 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,74 ms,350 Mbps,44851 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,90 ms,242 Mbps,31027 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,98 ms,46 Mbps,5962 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26a:26,US,Los Angeles,隧道,66 ms,66 Mbps,8524 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,81 ms,283 Mbps,36249 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,87 ms,402 Mbps,51507 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,268 Mbps,34304 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,212 Mbps,27136 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,84 ms,36 Mbps,4658 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,105 Mbps,13516 kB/s
129.153.126.67,443,129.153.126.67,US,Los Angeles,中转,101 ms,43 Mbps,5506 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,102 ms,72 Mbps,9337 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,109 ms,92 Mbps,11776 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,84 ms,48 Mbps,6207 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,114 ms,471 Mbps,60313 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,112 ms,399 Mbps,51097 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,235 Mbps,30105 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,108 ms,43 Mbps,5576 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,65 ms,534 Mbps,68403 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,319 Mbps,40857 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,138 ms,195 Mbps,24985 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,110 ms,119 Mbps,15257 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,156 ms,277 Mbps,35532 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,91 ms,248 Mbps,31744 kB/s
144.21.60.108,443,2606:f240:f00:5a42:0:1d3:a306:aa9b,US,Frankfurt,隧道,134 ms,189 Mbps,24268 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,229 ms,63 Mbps,8158 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,190 ms,73 Mbps,9378 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,125 Mbps,16076 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,205 ms,81 Mbps,10444 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,219 ms,132 Mbps,16998 kB/s
143.47.178.70,443,98.98.156.26,AE,Frankfurt,隧道,132 ms,30 Mbps,3883 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,173 ms,33 Mbps,4249 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,29 ms,557 Mbps,71372 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,199 ms,13 Mbps,1666 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,229 ms,37 Mbps,4854 kB/s
129.154.205.124,443,2602:ffe4:407:20da:0:6778:8efb:3860,SG,Singapore,隧道,247 ms,62 Mbps,8038 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,207 ms,66 Mbps,8476 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,230 ms,98 Mbps,12595 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,37 ms,677 Mbps,86732 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,281 kB/s
8.219.235.20,443,8.219.235.20,SG,Singapore,中转,238 ms,5 Mbps,655 kB/s
141.145.199.188,443,141.145.199.188,,,中转,0 ms,247 Mbps,31641 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,122 ms,208 Mbps,26726 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,247 ms,28 Mbps,3586 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,231 ms,0 Mbps,1 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,241 ms,44 Mbps,5678 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,277 ms,29 Mbps,3728 kB/s
152.70.235.207,443,152.70.235.207,KR,Seoul,中转,261 ms,35 Mbps,4529 kB/s
144.22.252.124,443,144.22.252.124,BR,S
